DogId,UserId,Name,BirthDate,Primary_Breed,Secondary_Breed,PictureLocation,CurrentLevel,Gender,Neutered,LifeTimeStats_TimePlayed,LifeTimeStats_TreatsWon,LifeTimeStats_SuccessRate,LifeTimeStats_TotalPrompts,LifeTimeStats_TotalMissed,LifeTimeStats_TotalNegPrompts,LifeTimeStats_TotalHitsNegSound,ModifiedCreatedTime
ae18eaf3-9ff2-4f48-bfb3-6557a1269468,003e2538-0413-40d4-af2c-ff9944733ad7,Frieda,11/23/2020 10:40:15 AM,Mutt,Unknown,,1,Female,TRUE,415987.8978,4,95,40,2,0,0,9/21/2021 4:00:28 PM
7bab0faa-ed0e-462c-8faa-1531b3dde39f,3b9523e7-b778-4c62-b59c-d39933bceeff,Riley,5/28/2019 11:28:46 AM,Golden Retriever,,,1,Male,TRUE,6613432.311,191,94.9112426,845,43,0,0,12/31/2021 2:43:10 PM
bc7b0312-2e7a-41a9-ba38-3f3bad953ad9,d5abdda7-c069-44ce-b31b-7f1daf028912,Nanook,10/12/2011 5:00:00 PM,Samoyed,,,1,BOY,TRUE,423526.9058,7,43.90243902,41,23,0,0,12/23/2020 4:35:00 PM
f3081db9-0405-4315-962c-11b0114e5ee8,7f0a88cd-e751-4507-a071-9753b8e25044,Ollie,3/12/2018 5:00:00 PM,American Bulldog,,,1,,FALSE,0,0,0,0,0,0,0,3/14/2022 4:38:29 AM
c9271015-ac47-4ddf-86d3-7538c4c030d0,bda881dc-8ae8-495e-bddf-f9cbebbef309,Tanji,5/13/2019 1:09:43 PM,Australian Cattle Dog,Pembroke Welsh Corgi,,1,Male,TRUE,3850079.653,104,95.95238095,420,17,0,0,7/12/2021 9:34:30 PM
66e64fcb-1a43-4df3-884e-32a7e110c75b,6f9c7e1f-8acb-48e6-b659-54a94c3d408d,Mika,11/17/2020 4:00:00 PM,Australian Shepherd,Poodle,,1,GIRL,TRUE,0,0,0,0,0,0,0,7/7/2021 5:03:04 PM
45ce2b0e-4f53-4d85-a3a1-8515c777eccb,87a11c6b-22f2-4d92-ac3d-caf9cda9023d,Juno,5/14/2019 5:00:00 PM,Chihuahua,Papillon,,1,GIRL,TRUE,2324726.367,7,86.5470852,223,30,0,0,7/6/2021 8:11:06 PM
33208e8b-9874-4b98-8442-413c9593156d,aa29f3a3-bbf1-4381-a7ad-ed5c900d2e25,Ziggy,5/31/2019 5:00:00 PM,Siberian Husky,German Shepherd Dog,,1,BOY,TRUE,1402970.646,51,100,12,0,0,0,7/27/2021 2:06:39 PM
3c4ac547-377c-44ab-b61f-3cfb7a76b8eb,3f9b7e2e-e9dc-4c94-a396-f18a76cf131e,Nalita,3/6/2013 4:00:00 PM,Shiba Inu,Labrador Retriever,,1,GIRL,TRUE,2695983.462,5,95.45454545,88,4,0,0,7/1/2021 2:16:09 PM
07898543-0ed9-4d0a-9c50-252209f65042,2fa9a65c-b990-4536-8841-3025e08e95fa,Kodak,12/30/2021 4:00:00 PM,American Pit Bull Terrier,Australian Cattle Dog,,2,BOY,TRUE,5004440.264,16,9.5,200,181,0,0,3/19/2022 7:50:13 PM
727da724-03ea-41b1-b5b6-0f17b83117b8,e120444e-2cd3-4555-b943-cb1f47bde716,Xbox,7/31/2019 5:00:00 PM,Akita,,,1,GIRL,TRUE,0,0,0,0,0,0,0,9/1/2020 11:48:11 AM
71377909-8c0d-4e02-bb2e-c42094e54aa0,25d08b21-d39b-4ce5-979e-9db0af8fbe14,Nora,10/9/2021 5:00:00 PM,Australian Shepherd,Poodle,,1,GIRL,TRUE,0,0,0,0,0,0,0,2/28/2022 3:56:13 PM
7bff894a-1e27-42b1-8581-6ec5b2202d1d,158cf8eb-ea9f-4582-a01b-a013569d444d,Zack,10/27/2020 5:00:00 PM,German Shepherd Dog,Siberian Husky,,2,,TRUE,22086160.06,440,7.142857143,14,13,0,0,3/5/2022 8:55:52 PM
047d2304-89a3-434d-869f-891ba6e6f818,a4ef7860-af38-4e0f-87a0-326b0dcc7a15,dddddddddd,4/1/2020 10:57:29 AM,Alaskan Klee Kai,,,0,Male,FALSE,0,0,0,0,0,0,0,4/30/2020 11:51:23 AM
472300e9-5a5e-475f-b7ae-5a28131da8ad,c28df658-a6a9-4b87-95fb-28700ab82438,Lucy,2/28/1999 4:00:00 PM,Golden Retriever,,,1,GIRL,FALSE,13627182.72,366,88.23529412,17,2,0,0,2/8/2022 3:06:25 PM
014371ae-7419-48af-87e5-57403b9ba3df,2621ad97-bfe7-4322-bb81-89d4f4ca3616,Blaze,7/17/2018 5:00:00 PM,Australian Shepherd,,,1,BOY,TRUE,3534849.299,49,89.92248062,129,13,0,0,5/19/2021 4:42:53 AM
89f9f609-500e-449c-baf8-92fa05c35042,2200cc9a-9fcc-4c40-9990-8db1b8a9b39a,Grace,8/14/2020 5:00:00 PM,Unknown,,,1,GIRL,TRUE,2188.6434,0,0,0,0,0,0,8/15/2021 8:17:42 PM
d94a327d-b2c6-400f-9a2d-ca9c639c8959,c040df2a-8c96-4ecb-9505-d1651366eb31,Charlie,2/24/2021 9:10:34 AM,Labrador Retriever,Labrador Retriever,,1,Female,FALSE,1009708.657,29,97.4025974,77,2,0,0,10/21/2021 5:57:02 PM
95e5eb9f-9e65-4229-94f3-c276776a2708,2ef20988-151f-4029-b00a-5554f4e1ae50,Hank,6/1/2020 5:00:00 PM,Miniature Pinscher,Boxer,,1,BOY,TRUE,0,0,0,0,0,0,0,10/2/2021 11:15:09 AM
343b3622-139f-4fa7-a744-6a26ff4d552d,ed116b61-04b6-461e-8765-87f7f6a1e32c,Oban,8/16/2020 5:00:00 PM,Golden Retriever,,,1,BOY,FALSE,0,0,0,0,0,0,0,7/5/2021 7:42:28 AM
df7583d2-ad1a-4a95-94fe-5d62873f0d08,3068b0fd-31c4-4439-b1ba-045f34c4e82a,Ash,3/25/2019 5:00:00 PM,Unknown,Unknown,,1,BOY,TRUE,142691784,4153,88.50574713,87,10,0,0,1/6/2022 4:30:40 PM
44e1251c-048d-41d8-9a6f-937f59fb1edd,158c36ec-7cc7-4b3e-bb5f-22deb9689953,Ensign,10/20/2018 8:44:30 AM,Australian Shepherd,,,1,Male,TRUE,6002514.99,175,91.22807018,285,25,0,0,7/9/2021 4:44:16 PM
6f935c26-84c1-4e7c-bf70-1745546fccf5,c54e0d7b-b26f-495d-bbe7-5730da0291d7,Star,10/6/2019 5:00:00 PM,Irish Terrier,,,1,,FALSE,5511300.991,31,56,50,22,0,0,3/6/2022 6:09:53 PM
b9ceeb23-c6ad-4a86-ab70-20aa1b59350d,7c15b60f-7795-445f-89ef-f9e3c55f4cc8,Dodger,5/1/2019 7:22:12 AM,Basenji,Chihuahua,,1,Male,TRUE,0,0,0,0,0,0,0,7/3/2021 2:23:44 PM
d5a536a9-4c55-4166-ad39-43fdb923f78f,7e683656-6cde-4622-bb11-135bc815411c,Moe Z,5/24/2020 5:00:00 PM,German Shepherd Dog,,,1,BOY,TRUE,0,0,0,0,0,0,0,7/3/2021 12:29:13 PM
f2086cac-f1b5-4629-bebc-078216e38851,fa9f3882-d9dc-41fb-a2d5-cfd9b9ac47fd,Bella,4/30/2019 5:00:00 PM,Australian Shepherd,Labrador Retriever,,2,GIRL,TRUE,6681674.254,96,22.48062016,258,200,0,0,2/20/2022 10:19:01 AM
901e9245-1948-4e45-93ae-c527a87de894,f55afda4-934c-4f8d-a3d5-70385812ee62,Scout,6/25/2020 5:00:00 PM,Border Collie,Australian Shepherd,,1,BOY,TRUE,82250727.77,4249,99.41101152,3905,23,0,0,3/23/2022 7:14:55 AM
55c66f84-35c0-41b6-9b22-b4981d228bb1,dca74195-5628-4a28-a654-5a9e5ca4eeb6,Goose,7/7/2020 5:00:00 PM,Australian Shepherd,,,2,BOY,FALSE,3279870.384,32,19.11764706,68,55,0,0,6/4/2021 9:25:47 PM
2621d5f0-2990-470f-ae9d-dbba74baa8ba,92bd38eb-b2e1-4e38-9e18-7154dad51c7d,Winston,9/23/2020 5:00:00 PM,Goldendoodle,Poodle,,1,BOY,TRUE,238026449,5396,95.09302801,19564,960,0,0,3/23/2022 5:46:46 PM
aed54e19-0b8f-405a-9005-d9bfc6c926d9,8571d3b8-9a80-46a0-9fba-47495863df54,Pigeon,8/20/2021 12:16:08 AM,French Bulldog,,,1,Male,TRUE,1658520.457,11,76.78571429,56,13,0,0,12/13/2021 10:17:54 PM
948d5772-a56e-40d8-a6a8-c3ddfeeac235,9b8b4142-6ed1-4d3e-a0ae-c3c507e3bc62,Smurf,8/8/2021 5:00:00 PM,Goldendoodle,,,1,GIRL,TRUE,806510.9664,11,100,21,0,0,0,11/9/2021 11:34:22 AM
10e00c63-d58b-40ec-9a22-2332569772d4,544b98f9-3ade-48e7-ace5-fad186c4037d,Angus,5/7/2020 5:00:00 PM,Labrador Retriever,Chesapeake Bay Retriever,,1,BOY,TRUE,6239347.092,273,91.47286822,129,11,0,0,7/19/2021 3:50:41 PM
cdc56e47-3096-4a61-84ba-80116c9fd71d,1f1cf40a-68f1-4a92-b3dc-73705ca5092a,Ruby,4/19/2015 5:00:00 PM,Doberman Pinscher,,,1,BOY,TRUE,88630474.37,1674,95.98540146,274,11,0,0,2/26/2022 10:00:00 AM
e670a2c0-3544-4811-b428-5e6f3c3126fb,4da35ebf-0256-4d19-918a-cdd28a355c3f,Ollie,9/2/2016 5:00:00 PM,Australian Shepherd,,,2,BOY,TRUE,3734189288,84387,38.80503145,1590,973,0,0,3/23/2022 9:18:10 PM
93d722d9-9b2d-463e-98af-c5dd0636b185,2aa32374-4439-4cae-8ee8-6fdfefdcbd7d,Doodles,12/8/2018 10:58:55 AM,Boxer,,,1,Male,TRUE,162029.7754,6,100,14,0,0,0,9/16/2021 3:05:27 PM
3fcaaf9f-38e9-46de-bdba-afda6c913bd7,37f7247c-d779-4de1-96b7-eebcfd7096a0,Bruce,9/29/2020 8:41:02 AM,Beagle,Basset Hound,,1,Male,TRUE,107853786.6,3137,95.59277931,6149,271,0,0,7/31/2021 3:27:10 PM
3fce001d-486b-44b2-b990-c1a2a763d293,00e2f5fa-f6fe-4bd4-a705-f70a0383cfe2,Scout,8/22/2019 5:00:00 PM,Australian Cattle Dog,,,2,BOY,TRUE,119348966.2,3825,54.02485143,1851,851,0,0,3/15/2022 7:27:01 PM
c330f516-caf5-4443-be4a-3ce2ddb7e586,9926eb7a-fd0b-4230-9cf5-753a6ca83b4d,Pablo,3/24/2020 5:00:00 PM,Cavalier King Charles Spaniel,Poodle,,1,BOY,TRUE,0,0,0,0,0,0,0,12/25/2020 11:22:58 PM
15022528-c674-4771-91a2-a991e81ede15,bbe479e6-17ac-41e0-8e12-dcd4313ef8d3,Milo,2/26/2020 4:00:00 PM,Pembroke Welsh Corgi,,,1,BOY,FALSE,62903238.78,1142,94.87612613,1776,91,0,0,2/18/2022 11:15:47 PM
898ef85f-6174-4e0d-86a5-5baf99b08530,0254f434-c323-4f1e-9a5b-098d039d5523,Jade,4/30/2021 5:00:00 PM,Goldendoodle,,,1,GIRL,TRUE,1285700.805,29,98.26086957,115,2,0,0,8/18/2021 2:48:26 PM
c4c5ec98-e649-4e8b-8ac2-9bed79e55611,064bb19f-f779-4752-ac27-91e92671a63e,Ollie,8/30/2016 5:00:00 PM,American Shepherd,Unknown,,4,BOY,FALSE,82763600423,22681,80.35190616,341,67,0,0,1/31/2021 11:09:44 AM
03eb9b86-f797-48d0-8087-fea3b7fa6530,f7232303-a0f5-4666-afa6-ca991c8b98b2,Annibelle,11/30/2013 4:00:00 PM,Boxer,,,1,GIRL,TRUE,26701756.1,562,90.84836339,1497,137,0,0,10/2/2021 12:42:40 PM
e431081c-1689-4cc4-90f1-60e2f63d8644,60af704a-23fc-4def-84e5-5d200a7a97c0,Archer,8/18/2015 5:00:00 PM,Chihuahua,,,1,BOY,TRUE,41314523.48,1111,96.01139601,1755,70,0,0,11/4/2021 6:37:18 PM
d24d92a5-ad68-4e76-8689-782878292033,841e372b-07fe-418c-98da-80e60f12b1d2,Qq,5/19/2020 10:53:36 AM,Alaskan Klee Kai,,,1,Male,FALSE,633836.6347,3,100,1,0,0,0,5/21/2020 6:37:28 AM
2d8f6566-405c-4a65-b7a3-02171943da2b,3f67510f-3219-45d6-8de2-a041838227e2,Pazu,11/4/2011 5:00:00 PM,Pembroke Welsh Corgi,Unknown,,1,BOY,FALSE,0,0,0,0,0,0,0,3/21/2022 6:06:41 PM
7f8c5682-af07-4eb1-95de-ddab900b13ba,85350022-1e8b-4812-9567-2c45eb0b495b,Jäger,4/24/2020 5:00:00 PM,Belgian Malinois,Unknown,,1,BOY,TRUE,0,0,0,0,0,0,0,3/3/2022 1:33:29 PM
e13de522-ec6b-4967-88d8-21a34b29f7ab,7e5bdb30-52bd-4269-ab7a-aca9df557760,Q,5/3/2016 5:00:00 PM,Alaskan Klee Kai,,,1,BOY,TRUE,23082.5925,2,0,0,0,0,0,9/11/2021 3:46:49 PM
185acaed-701c-4aad-a374-19b6be54ebd8,4063ecda-adf6-40f8-891f-85e75e6bd1c4,Delilah,6/13/2021 5:00:00 PM,Cavalier King Charles Spaniel,,,1,GIRL,FALSE,1010513.874,23,97.56097561,82,2,0,0,10/7/2021 5:09:23 PM
ceb68885-7756-44bd-a348-b2dabe46bce7,562c2b08-738a-4f42-a27b-866ed27f7d37,Raya,4/19/2021 5:00:00 PM,Labrador Retriever,,,1,GIRL,FALSE,1101448.085,34,83.33333333,66,11,0,0,10/9/2021 1:44:49 PM
4e723ec3-fb8c-46ec-9ba7-3d0ed4b98b11,a8f58b0a-e68d-4c23-abbd-58ad685bd5e8,Gretl,6/2/2019 5:00:00 PM,Dachshund,,,3,GIRL,TRUE,781130853.3,87,40.38461538,52,31,0,0,6/13/2020 9:17:01 PM
17d7ca24-8988-43fc-a9dd-3cb367094ff4,30f52b3f-b7be-4cbe-9b37-03583551cd2c,Tet,11/5/2020 8:18:30 AM,Alaskan Klee Kai,,,3,Female,TRUE,22689566.65,99,4.255319149,47,45,0,0,12/22/2020 3:56:08 AM
dd833efe-cf8d-4ca9-ac10-f85b4d4c907a,ed21a481-ecf3-4f9a-816b-dd2a6e2327ff,Ava Mae,11/29/2019 4:00:00 PM,Bloodhound,Unknown,,1,GIRL,TRUE,0,0,0,0,0,0,0,7/9/2021 10:53:41 PM
922aae8e-0d73-4a89-bd78-4b2f6dcbb965,b1cc63d6-ab3e-4425-b848-1f4c7a601f57,Shea,10/28/2010 11:54:38 PM,Catahoula Leopard Dog,Labrador Retriever,,1,Female,TRUE,1113865.174,13,93.2038835,103,7,0,0,6/7/2021 8:36:31 PM
63d82726-8460-4b79-82da-b2ce8e28f577,c704fa39-aa4b-4123-9d7d-639db5fa9a85,Bodhi,1/30/2018 12:20:33 AM,Bernese Mountain Dog,Poodle,,2,Male,TRUE,1346053.049,25,90.98360656,122,11,0,0,1/5/2021 6:04:22 PM
a755f0d2-b349-49c1-bb4f-609f4e7cae34,ffe75cb4-9e68-49c7-bda6-719bd43cd97b,Lacie,6/28/2017 5:00:00 PM,Labrador Retriever,,,1,GIRL,TRUE,5079368.433,207,99.21875,384,3,0,0,2/23/2021 10:10:51 AM
e6a96d73-f9ce-4168-abdf-bb94c18460ee,6a2e0797-0a99-4baa-9818-f1ddda7a6213,Catch,5/19/2013 5:00:00 PM,Australian Shepherd,,,2,BOY,TRUE,11499711.02,440,62.67605634,142,53,0,0,10/24/2021 3:30:20 PM
6f5b7629-f311-4512-9129-22b92b165a2e,c89f3b66-cba0-4774-953d-4c800b3a95df,Bodhi,10/20/2020 5:00:00 PM,Australian Shepherd,,,2,,TRUE,98551444.86,492,45.71428571,35,19,0,0,12/21/2021 10:05:54 AM
cb17e6d6-bce6-4df2-a279-d957882d9b4d,01fed4a2-e0c1-4583-adab-6e76cb3afbc3,Thor,6/21/2020 5:00:00 PM,Goldendoodle,,,1,BOY,TRUE,3858052.327,69,96.40718563,167,6,0,0,8/19/2021 12:43:27 PM
46510e1e-dab7-4cba-87af-aa1f13715597,a4ef7860-af38-4e0f-87a0-326b0dcc7a15,ggggg,4/1/2020 11:03:52 AM,Afghan Hound,,,0,Female,FALSE,0,0,0,0,0,0,0,4/1/2020 8:04:07 AM
f3a2ac00-c7b9-446b-a412-eba1c49fa093,8f615b1d-d42e-42e8-90d4-b26164ff4bfe,Fluffy,12/14/2017 4:00:00 PM,Australian Shepherd,,,1,BOY,FALSE,32901058.05,930,95.99465955,2996,120,0,0,11/30/2021 12:14:00 PM
26af5f24-678f-4282-8512-59f4f620fc90,ff3502d5-3a60-4fc9-81f0-92a69c1e5150,Einstein,9/10/2019 5:00:00 PM,Mutt,Unknown,,1,BOY,TRUE,0,0,0,0,0,0,0,7/4/2021 9:52:55 AM
cd3bd520-43f5-4838-aefd-0289b4e578f4,f02778b2-9d33-4be8-8322-60c8e053ef5e,Nova,3/28/2021 5:00:00 PM,German Shepherd Dog,German Shepherd Dog,,1,GIRL,FALSE,45249699.26,675,92.30769231,26,2,0,0,2/25/2022 8:25:56 PM
3fd97058-7f5b-406a-bb3c-def524587d2b,41b49303-5f3c-4938-bee2-9c484c4a13bf,Ellie,4/8/2017 5:07:38 AM,American Shepherd,,,1,Female,TRUE,0,0,0,0,0,0,0,2/23/2022 9:08:51 AM
08b1dfe7-1384-463c-82ed-8ea157d913bf,64c019ba-9e5b-4b3c-85cf-1006f0a4c7fb,Banjo,6/8/2020 10:04:29 AM,Australian Shepherd,,,2,Male,TRUE,17816578.2,598,76.4847512,1246,293,0,0,3/17/2022 7:08:29 PM
ac45c438-26ab-47d9-a0fc-e9f2c6592c0a,64eddaf7-10aa-45a6-9a04-373e7a3110ec,Yuna,9/26/2017 5:00:00 PM,Australian Cattle Dog,Boxer,,1,GIRL,TRUE,241108265.6,3878,89.50163399,4896,514,0,0,10/24/2021 6:19:49 PM
33967d28-e4ce-4d56-a7fa-b90d154e97ab,e9438261-4419-452d-ae27-d5b221328dd3,Vg,7/18/2020 11:17:47 AM,Afghan Hound,,,1,Female,FALSE,26127.0195,0,0,0,0,0,0,7/31/2020 8:24:02 AM
c78b5804-147f-43b7-990b-fb041df6fe0d,9ae0658b-86e3-48e9-b7be-183f220d3ba1,Bronco,11/19/2019 4:00:00 PM,German Shepherd Dog,,,1,BOY,FALSE,298465.9836,4,94.44444444,18,1,0,0,6/25/2021 4:35:01 PM
0e8e7cb6-b47d-4736-ad3c-a8892ff21e6d,bc1a3487-ef43-491a-860e-2b3529a4d0a8,Noodies,8/20/2020 5:00:00 PM,Collie,,,1,BOY,TRUE,231338260.6,3323,69.48563485,4316,1317,0,0,3/23/2022 4:53:48 PM
dfa93e8c-3c4b-400f-9734-887eb620f829,85f7b7cf-3118-44e6-bf16-185825e45be3,Cheyenne,12/4/2021 8:07:25 AM,Unknown,,,1,Male,TRUE,15011151.85,107,87.06896552,1160,150,0,0,12/26/2021 9:37:29 AM
cae2f404-6f36-4a25-88ae-96eb2c859c03,b34caa03-f2ad-4084-a075-4bb7e45fd0fe,GusGus,2/9/2021 9:12:45 AM,American Shepherd,,,2,Male,TRUE,51296054.17,1546,49.1641952,7418,3771,0,0,12/1/2021 3:38:46 PM
c954f22b-0f12-42ad-99d2-f9e3fba54b3f,6ee023ab-21e5-4ad7-b45c-5a373c00ab33,Gundi,1/6/2019 4:00:00 PM,Akita,,,1,BOY,TRUE,336560.3101,9,100,20,0,0,0,3/4/2022 10:40:14 PM
9b268e26-20da-4128-8f13-7f852050983b,a4ef7860-af38-4e0f-87a0-326b0dcc7a15,dfdf,2/11/2020 1:10:04 PM,Alaskan Klee Kai,,,0,Female,FALSE,0,0,0,0,0,0,0,4/1/2020 11:10:18 AM
c5f31bdc-e17a-4981-9fb9-f5afcb759526,23f8cf5a-97c5-433c-9c88-072808423920,Peppermint,10/24/2020 5:00:00 PM,German Shepherd Dog,,,1,GIRL,TRUE,12246292.2,352,100,1,0,0,0,11/26/2021 2:56:17 PM
651bd20e-81ff-4d80-8429-c44721b81d14,0b5f21ad-ba1c-4a43-8477-366a7ca928b0,Harvey,12/7/2017 12:03:33 PM,Border Collie,,,2,Male,TRUE,15514917.38,480,73.95833333,768,200,0,0,1/14/2022 12:04:17 PM
27b65c0d-0eb4-4c53-b92d-5bedc0475080,96a993f1-f2c5-4a25-af9c-f6ad23de75ec,Barron,9/14/2020 9:55:04 AM,Giant Schnauzer,,,3,Male,FALSE,26971597.86,586,80.50047214,2118,413,0,0,11/1/2021 10:22:15 AM
65217b01-d202-46a1-88c5-6e091a2dbbc4,9809c647-b51e-4194-a8b2-a2d9fdcb1cc9,Bucky,12/5/2020 4:00:00 PM,American Bulldog,,,1,BOY,FALSE,898593479.8,8754,94.10774411,594,35,0,0,1/22/2022 8:01:54 AM
c762b22c-4a4f-400f-8a6d-74f39786acb6,904fc6d6-21a5-410d-b7f9-ed8f1be87a0d,Finn,6/18/2020 5:00:00 PM,Unknown,,,2,BOY,TRUE,11052122.15,291,54.63917526,97,44,0,0,1/30/2022 2:44:44 PM
cad4a938-3b1d-4929-9e8f-e8c31f26726e,1d7ae81f-28ee-4648-83f9-f4c6a7a1472b,Nylah,5/1/2019 5:00:00 PM,Chihuahua,Miniature Pinscher,,1,GIRL,FALSE,47871.1932,8,100,4,0,0,0,8/9/2021 7:34:25 PM
9f65c41a-e9f0-498d-b1bd-123e62726753,9b8d12e4-6935-4e95-a3c3-a495a6ad63c0,Cricket,5/9/2014 5:00:00 PM,Labrador Retriever,,,2,GIRL,TRUE,31889174.09,745,51.88141391,877,422,0,0,11/21/2021 8:53:17 AM
720daefd-8fbf-4234-a97a-8287c3cc590b,5feb7880-8220-41d8-9669-1e6077b921e1,Fiona,2/28/2006 4:00:00 PM,Miniature Schnauzer,,,1,GIRL,TRUE,48199787.35,125,60.19900498,201,80,0,0,7/24/2021 10:57:42 PM
a707098d-bd2c-4540-88bd-77ce2dec2f23,2324ad52-547b-4cfb-9296-12585f43940f,Оо,1/28/2020 12:00:00 AM,,,,0,,FALSE,0,0,0,0,0,0,0,2/28/2020 3:32:01 AM
c41ebbd7-73ce-479d-845d-19b1eeb14764,6f9c7e1f-8acb-48e6-b659-54a94c3d408d,Mika,11/17/2020 4:00:00 PM,Australian Shepherd,Poodle,,1,GIRL,TRUE,0,0,0,0,0,0,0,7/7/2021 5:01:43 PM
b03220c4-5f1b-45d8-a95e-0805380013ec,b078f5e6-b56f-416d-a0f0-e8a6221b04f1,Rocky,1/8/2021 4:00:00 PM,Australian Cattle Dog,,,1,BOY,FALSE,758035.8237,21,97.26027397,73,2,0,0,5/25/2021 6:45:19 PM
ab93a7d4-be1c-4cf3-acc2-601cbc039b7e,c92e6253-c9ee-4836-b1d9-803466e6d291,Gracie,3/10/2020 5:00:00 PM,Border Collie,,,1,GIRL,TRUE,23812064.48,597,91.4893617,94,8,0,0,1/15/2022 6:36:08 PM
dfc38453-3556-40dc-b2b2-434930436cd8,33c96306-2641-4e2f-ac31-e4ea3700b08a,Jotaro,9/1/2021 9:35:58 AM,Siberian Husky,,,1,Male,TRUE,740165.8993,8,97.6744186,129,3,0,0,11/6/2021 2:16:13 PM
5fb66847-6af5-4bb7-94fb-c89a80715336,de5b4de8-1ad0-4926-af8f-7be14cc9c7ea,Nelson,10/1/2015 5:00:00 PM,Labrador Retriever,,,3,BOY,TRUE,1081977.798,37,66,50,17,0,0,10/29/2021 2:12:26 AM
445e0d7c-f7ef-4472-a0c0-eaceba0a072e,e05cea43-f8a9-4dde-9117-ffc257c5e5a0,Bodie,6/5/2020 5:00:00 PM,Border Collie,,,1,BOY,TRUE,79770594.2,3073,98.43657817,3390,53,0,0,7/19/2021 12:10:04 PM
85f89f8e-5212-4125-bb2f-6f8083be3b91,e41b0829-b9dc-4c5d-80c5-4512a43509a2,Goldie,8/13/2020 5:00:00 PM,Poodle,Golden Retriever,,1,GIRL,TRUE,8064502.124,227,91.30434783,368,32,0,0,2/4/2022 4:14:21 PM
21d25ec5-2f6b-4f61-939f-f7556859aa33,2ffe0d4e-29e5-4e6b-93b7-f68b82054e92,Dagny,10/24/2015 5:00:00 PM,Golden Retriever,,,2,GIRL,TRUE,65747684.64,1153,67.5,40,13,0,0,12/31/2021 8:55:39 AM
43d5e6c6-dfb4-4770-b83c-22a59bd12479,19bdd907-62e8-437c-a34b-0ddbfcb35e15,Coop,8/31/2020 5:00:00 PM,American Shepherd,,,1,BOY,FALSE,2289061.129,53,95.89041096,73,3,0,0,3/13/2022 2:22:26 PM
aa08d3c6-b2eb-4478-8cb7-caa3ac712bce,dcf5a25a-99cf-48d5-b870-bfe1e5570c03,emme,9/19/2021 5:00:00 PM,Boxer,,,2,GIRL,TRUE,80960945.16,281,34.87179487,195,127,0,0,3/15/2022 10:42:31 AM
9b34bcf0-4bcb-4c10-ba5a-5d44ea75ac2e,f4a54a3d-6e10-483d-8b41-1b688cd6fe46,K’Ehylr Dax,1/7/2020 4:00:00 PM,Border Collie,Australian Shepherd,,2,GIRL,TRUE,252778963.3,6081,40.54470709,13622,8099,0,0,3/22/2022 6:09:11 PM
cf71a500-caae-4d6c-a2f6-86db3e7d8cee,16cfda77-6a55-4ff7-8d57-764bb027262f,Skye,5/31/2019 5:00:00 PM,Australian Kelpie,,,3,GIRL,TRUE,5777817.77,259,85,40,6,0,0,9/25/2021 7:49:40 PM
0210b0db-3146-44ba-9705-53bdfd6d24f4,d226c954-6327-4a76-8dd7-ef8ca97f6a4f,Remmi,1/6/2021 12:23:46 PM,Poodle,Cavalier King Charles Spaniel,,1,Female,TRUE,1316692.254,27,98.4,125,2,0,0,1/16/2021 8:14:17 PM
cb639c6e-ced7-45fa-a0af-03556fe5000a,21e420cb-a9fb-4807-aaaa-6a456ac46d88,Dunkin,5/27/2015 5:00:00 PM,Cockapoo,,,1,BOY,TRUE,1043798.821,25,77.09923664,131,30,0,0,11/27/2020 5:32:35 PM
8f3c9098-e533-4ad5-aa8a-d22d32732c2a,440fd845-7ad3-42d4-9065-3a78f9a2d0a8,Frankie,2/21/2021 4:00:00 PM,Golden Retriever,Unknown,,1,GIRL,TRUE,0,0,0,0,0,0,0,3/20/2022 7:19:30 AM
568299e8-3de1-4c75-b7f0-7980c4c269d1,543b24b8-7e74-410f-bf82-ca3a8264b010,Oreo,3/13/2021 4:00:00 PM,Goldendoodle,,,1,GIRL,FALSE,2691790.299,6,84.74576271,177,27,0,0,7/17/2021 2:05:29 PM
2efbb147-941b-4212-a13d-8d8349be40f8,b56649c5-74ec-4994-9187-9455141009ab,Winslow,5/26/2020 5:00:00 PM,German Shepherd Dog,,,2,BOY,TRUE,8789330.007,279,54.82352941,425,192,0,0,7/4/2021 4:26:44 PM
d25da151-7ec3-4844-a7fc-d4db37fc812b,63400967-a896-40cf-93a8-0597d04b1ecd,Stella,9/11/2012 5:00:00 PM,Pomeranian,,,1,GIRL,TRUE,4279534.174,1,85.18518519,27,4,0,0,7/16/2021 2:05:49 PM
b07eedb1-674a-4728-bcf7-f9e7308a6fe3,5e53f931-5296-4b42-8db9-f460f6b119e5,Bentley,6/16/2019 5:00:00 PM,Yorkipoo,,,1,BOY,TRUE,9396972.661,236,98.18181818,55,1,0,0,2/27/2022 8:45:59 AM
0c586308-a4a2-466e-b7b6-3e9c461e895e,05a73488-d6fe-47d5-ac65-71280cd75650,Kylo,6/9/2021 5:00:00 PM,Australian Shepherd,,,1,BOY,TRUE,97326976.94,224,92.5170068,1617,121,0,0,3/18/2022 4:14:08 PM
5a4f6578-a3a4-445a-a019-b85b1c1024c7,b2e3baf5-674f-456c-8c7c-ff639b51be31,Rags,6/27/2008 5:00:00 PM,Rat Terrier,,,2,GIRL,TRUE,17322224.88,1181,60.34858388,459,182,0,0,3/8/2022 4:27:43 PM
